State,department,NSN,item,Quantity,UI,cost,DEMIL Code,DEMIL IC,Ship Date
NH,HAMPSTEAD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,5/24/1993 0:00
NH,HAMPTON POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/22/1998 0:00
NH,HAMPTON POLICE DEPARTMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,12/23/1998 0:00
NH,HAMPTON POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/22/1998 0:00
NH,HAMPTON POLICE DEPARTMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,12/23/1998 0:00
NH,HAMPTON POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/22/1998 0:00
NH,HAMPTON POLICE DEPARTMENT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/22/1998 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/1/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,HENNIKER POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/1/1994 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,4933-00-867-6607,"SIGHT,BORE,OPTICAL",1,Each,$791.00 ,B,3,10/28/2015 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HOLLIS POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/31/2012 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,HUDSON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/23/1998 0:00
NH,JAFFREY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/1/1994 0:00
NH,JAFFREY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/1/1994 0:00
NH,JAFFREY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/1/1994 0:00
NH,JAFFREY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/1/1994 0:00
NH,KENSINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/28/1998 0:00
NH,KENSINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/28/1998 0:00
NH,KENSINGTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,KENSINGTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,KENSINGTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,KENSINGTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,KENSINGTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/28/1998 0:00
NH,KENSINGTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,KINGSTON POLICE DEPT,4910-DS-VEH-MAIN,MOTOR VEHICLE MAINTENANCE AND REPAIR,1,Each,$190.00 ,A,,1/19/2018 0:00
NH,KINGSTON POLICE DEPT,2320-01-128-9552,"TRUCK,UTILITY",1,Each,"$49,897.00 ",C,1,11/29/2012 0:00
NH,KINGSTON POLICE DEPT,7010-DS-LAP-TOPS,COMPUTER SYSTEMS LAPTOP,12,Each,"$1,698.56 ",A,,4/30/2018 0:00
NH,KINGSTON POLICE DEPT,7125-DS-LOC-KER2,"LOCKER, STORAGE",2,Each,$150.00 ,A,,4/30/2018 0:00
NH,KINGSTON POLICE DEPT,7125-DS-LOC-KER2,"LOCKER, STORAGE",1,Each,$150.00 ,A,,4/30/2018 0:00
NH,KINGSTON POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"$43,376.00 ",Q,6,6/13/2012 0:00
NH,KINGSTON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,9/24/2012 0:00
NH,KINGSTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,8/16/1993 0:00
NH,KINGSTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,8/16/1993 0:00
NH,KINGSTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,8/16/1993 0:00
NH,KINGSTON POLICE DEPT,4310-01-520-7065,"COMPRESSOR UNIT,RECIPROCATING",1,Each,"$5,283.00 ",A,1,3/2/2018 0:00
NH,KINGSTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,8/16/1993 0:00
NH,KINGSTON POLICE DEPT,4910-DS-VEH-MAIN,MOTOR VEHICLE MAINTENANCE AND REPAIR,1,Each,$190.00 ,A,,9/13/2017 0:00
NH,KINGSTON POLICE DEPT,9150-01-413-6990,"LUBRICATING OIL,ENGINE",2,Drum,$503.49 ,A,1,4/4/2018 0:00
NH,LACONIA POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"$41,061.00 ",Q,6,12/27/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,5860-01-471-2091,"BORELIGHT SYSTEM,LA",1,Each,$391.00 ,D,1,3/11/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,6650-00-530-0960,"TELESCOPE,STRAIGHT",4,Each,$442.00 ,D,1,3/10/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",4,Each,$13.69 ,D,1,2/22/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",83,Each,$13.69 ,D,1,3/11/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,1240-01-411-6350,"TELESCOPE,STRAIGHT",17,Each,$823.00 ,F,7,3/10/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,5855-00-629-5327,NIGHT VISION SIGHT CREW SERVED WEAPONS,1,Each,"$3,433.00 ",F,1,3/21/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,5855-00-629-5327,NIGHT VISION SIGHT CREW SERVED WEAPONS,1,Each,"$3,433.00 ",F,1,3/21/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,5855-00-629-5327,NIGHT VISION SIGHT CREW SERVED WEAPONS,1,Each,"$3,433.00 ",F,1,3/21/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,5855-00-629-5334,NIGHT VISION SIGHT INDIVIDUAL SERVED WEAPONS,1,Each,"$5,650.00 ",F,1,3/21/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",6,Each,$335.00 ,D,1,3/21/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,1240-01-411-1265,"SIGHT,REFLEX",3,Each,$335.00 ,D,1,3/21/2012 0:00
NH,LANCASTER POLICE DEPARTMENT,7021-DS-LAP-TOP2,LAPTOP COMPUTER,6,Each,$600.00 ,D,,2/22/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/1/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/27/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/27/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/27/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/1/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/27/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/7/2004 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/27/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/27/2012 0:00
NH,LEBANON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/2/2004 0:00
NH,LINCOLN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/30/1999 0:00
NH,LINCOLN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,LINCOLN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/30/1999 0:00
NH,LINCOLN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/14/1994 0:00
NH,LITTLETON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LITTLETON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LITTLETON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,LONDONDERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,LONDONDERRY POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",20,Each,$508.76 ,D,1,3/12/2015 0:00
NH,LONDONDERRY POLICE DEPT,1095-00-392-4102,"KNIFE,COMBAT,WITH SHEATH",10,Each,$46.38 ,A,1,1/11/2018 0:00
NH,LONDONDERRY POLICE DEPT,8460-01-471-1035,"TRUNK,LOCKER",12,Each,$112.98 ,A,1,8/30/2017 0:00
NH,LONDONDERRY POLICE DEPT,8460-01-471-1035,"TRUNK,LOCKER",25,Each,$112.98 ,A,1,1/10/2018 0:00
NH,LONDONDERRY POLICE DEPT,4240-01-587-7512,PROTECTIVE EYEWEAR ,100,Each,$15.48 ,A,1,3/21/2018 0:00
NH,LONDONDERRY POLICE DEPT,6515-01-599-6735,"POUCH,TOURNIQUET   ",100,Each,$12.49 ,A,1,1/11/2018 0:00
NH,LONDONDERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,LONDONDERRY POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",30,Each,$335.00 ,D,1,3/30/2016 0:00
NH,LONDONDERRY POLICE DEPT,1005-01-484-8000,"SIGHT,REAR",46,Each,$54.77 ,D,1,5/6/2015 0:00
NH,LONDONDERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,LONDONDERRY POLICE DEPT,8415-01-538-6704,"TROUSERS,EXTREME COLD WEATHER",10,Each,$106.44 ,A,1,3/21/2018 0:00
NH,LONDONDERRY POLICE DEPT,8465-01-558-5130,"POUCH,DUMP         ",60,Each,$20.53 ,A,1,1/11/2018 0:00
NH,LONDONDERRY POLICE DEPT,8140-00-960-1699,"CHEST,AMMUNITION",30,Each,$11.10 ,A,1,7/13/2017 0:00
NH,LONDONDERRY POLICE DEPT,5825-01-554-6352,"NAVIGATION SET,SATELLITE SIGNALS",1,Each,$569.00 ,Q,3,10/21/2016 0:00
NH,LONDONDERRY POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/10/1994 0:00
NH,LONDONDERRY POLICE DEPT,4240-01-540-5585,"GOGGLES,INDUSTRIAL",33,Each,$64.58 ,A,1,3/21/2018 0:00
NH,LONDONDERRY POLICE DEPT,6515-01-521-7976,"TOURNIQUET,NONPNEUMATIC",150,Each,$37.79 ,A,1,8/18/2017 0:00
NH,LONDONDERRY POLICE DEPT,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",65,Each,$39.74 ,A,1,3/21/2018 0:00
NH,LOUDON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/22/1998 0:00
NH,LOUDON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/22/1998 0:00
NH,LOUDON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,11/27/1998 0:00
NH,LOUDON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,11/27/1998 0:00
NH,MADBURY POLICE DEPARTMENT,5965-01-521-5365,HEADSET KIT        ,4,Kit,$600.16 ,B,3,4/30/2015 0:00
NH,MADBURY POLICE DEPARTMENT,4230-01-514-1371,"DECONTAMINATION SYSTEM,MULTI-PURPOSE",1,Each,"$17,250.00 ",C,1,3/23/2015 0:00
NH,MADBURY POLICE DEPARTMENT,2320-01-371-9584,"TRUCK,UTILITY",1,Each,"$62,627.00 ",C,1,3/31/2015 0:00
NH,MANCHESTER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00 ",F,1,5/28/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/22/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/18/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/23/1998 0:00
NH,MANCHESTER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00 ",F,1,4/1/2013 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/22/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/23/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/23/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/18/1998 0:00
NH,MANCHESTER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00 ",F,1,5/28/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/18/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/23/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/23/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/18/1998 0:00
NH,MANCHESTER POLICE DEPT,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00 ",F,1,4/1/2013 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/22/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/18/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/22/1998 0:00
NH,MANCHESTER POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/1998 0:00
NH,MEREDITH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,11/28/1998 0:00
NH,MEREDITH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,11/28/1998 0:00
NH,MEREDITH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,11/28/1998 0:00
NH,MEREDITH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,11/28/1998 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/23/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/23/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/23/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,1/23/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/25/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/25/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,1/25/2012 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,12/10/2002 0:00
NH,MERRIMACK COUNTY SHERIFFS OFFICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00 ",C,1,6/26/2012 0:00
