State,department,NSN,item,Quantity,UI,cost,DEMIL Code,DEMIL IC,Ship Date
MA,BELCHERTOWN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00 ,D,1,9/17/2003 0:00
MA,BERKSHIRE COUNTY SHERIFFS OFFICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00 ",C,1,5/1/2012 0:00
MA,BERKSHIRE COUNTY SHERIFFS OFFICE,2320-01-128-9552,"TRUCK,UTILITY",1,Each,"$49,897.00 ",C,1,5/1/2012 0:00
MA,BLACKSTONE POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,9/27/2011 0:00
MA,BLACKSTONE POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,9/27/2011 0:00
MA,BLACKSTONE POLICE DEPT,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,$120.00 ,D,1,9/27/2011 0:00
MA,BRISTOL COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,6/21/2003 0:00
MA,BRISTOL COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,6/21/2003 0:00
MA,BRISTOL COUNTY SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",10,Each,$335.00 ,D,1,3/14/2012 0:00
MA,BROOKFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/14/2001 0:00
MA,BROOKFIELD POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,2/14/2001 0:00
MA,CENTRAL MA LAW ENFORCEMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,9/7/2006 0:00
MA,CENTRAL MA LAW ENFORCEMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,9/7/2006 0:00
MA,CENTRAL MA LAW ENFORCEMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,9/7/2006 0:00
MA,CENTRAL MA LAW ENFORCEMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,9/7/2006 0:00
MA,CENTRAL MA LAW ENFORCEMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,9/7/2006 0:00
MA,CENTRAL MA LAW ENFORCEMENT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,9/7/2006 0:00
