State,department,NSN,item,Quantity,UI,cost,DEMIL Code,DEMIL IC,Ship Date
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASCENSION PARISH SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00 ,D,1,4/15/2003 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$6,392.00 ",C,1,1/31/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-448-8799,"RING,RETAINING,OPTICAL ELEMENT",10,Each,$5.03 ,B,3,3/21/2017 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-380-5102,"EYEPIECE ASSEMBLY,OPTICAL INSTRUMENT",19,Each,$112.60 ,D,1,2/22/2017 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,6650-01-444-1212,"LENS,OPTICAL INSTRUMENT",10,Each,$171.66 ,D,1,3/7/2017 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,6510-01-492-2275,"BANDAGE KIT,ELASTIC",50,Each,$8.37 ,A,1,10/13/2017 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-422-8782,"NIGHT VISION SIGHT,",1,Each,"$8,535.00 ",F,1,6/1/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,1240-01-411-1265,"SIGHT,REFLEX",20,Each,$335.00 ,D,1,6/2/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-422-8782,"NIGHT VISION SIGHT,",1,Each,"$8,535.00 ",F,1,6/1/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-480-3194,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$1,945.05 ",F,1,5/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-152-0506,"BATTERY COMPARTMENT,NIGHT VISION VIEWER",1,Each,$16.76 ,B,3,11/25/2010 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-152-0506,"BATTERY COMPARTMENT,NIGHT VISION VIEWER",2,Each,$16.76 ,B,3,11/25/2010 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-457-2953,"MOUNT,VIEWER",4,Each,$102.00 ,B,3,11/21/2010 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5860-01-471-2091,"BORELIGHT SYSTEM,LA",2,Each,$391.00 ,D,1,1/1/2012 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6807,"MOUNT ASSEMBLY,OBJE",1,Each,$150.18 ,D,1,2/4/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6807,"MOUNT ASSEMBLY,OBJE",1,Each,$150.18 ,D,1,2/4/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,1005-01-478-0848,"KIT,CLOSE QUARTERS ",15,Kit,$28.14 ,B,3,2/6/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5895-01-518-8865,"KIT,DUAL,COM,LF,RG ",12,Kit,"$1,174.20 ",B,3,2/6/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-438-4588,"TRANSMITTER,INFRARED",50,Each,$30.70 ,D,1,12/18/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-381-6048,WIRED HOUSING ASSEMBLY,4,Each,$105.53 ,D,1,1/3/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6810,REAR COVER ASSEMBLY,1,Each,$82.53 ,D,1,1/24/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-381-6048,WIRED HOUSING ASSEMBLY,6,Each,$105.53 ,D,1,1/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-441-0401,"MOUNT,VIEWER",6,Each,$166.00 ,B,3,1/14/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6810,REAR COVER ASSEMBLY,1,Each,$82.53 ,D,1,1/24/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6810,REAR COVER ASSEMBLY,1,Each,$82.53 ,D,1,1/24/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,1005-01-561-7200,"MAGAZINE,CARTRIDGE",50,Each,$13.69 ,D,1,2/27/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6808,"COLLIMATOR,INFRARED",8,Each,$253.19 ,D,1,1/17/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-444-1231,"CELL,OPTICAL ELEMENT",10,Each,$20.33 ,D,1,3/20/2011 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,6650-01-039-2844,"CELL ASSEMBLY,OPTICAL INSTRUMENT",2,Assembly,$48.18 ,Q,3,12/8/2010 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,6130-01-149-4104,POWER SUPPLY ASSEMBLY,8,Each,$251.00 ,B,3,2/14/2012 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,6650-01-271-8239,"LENS,OPTICAL INSTRUMENT",6,Each,$54.65 ,Q,3,11/25/2010 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-147-6024,"BATTERY,HOUSING ASS",6,Assembly,$250.00 ,B,3,11/25/2010 0:00
LA,ASSUMPTION PARISH SHERIFFS OFFICE,5855-01-246-6807,"MOUNT ASSEMBLY,OBJE",1,Each,$150.18 ,D,1,2/4/2011 0:00
